slsNoSL,slsDate,cstName,itmName,slsQty,uomName_x,slsPrice,slsDisc,slsSubTotal,slsPPN,slsTotal,Brand,uomName_y,Discoint beli (%),Discount Jual (%)
SI202109000133,2021-09-22 00:00:00,JAYA MAS,AM 54 - LIQUID GROUT ADDITIVE @12X330ML,2.0,DUS,272400.0,15.0,463080.0,0.0,463080.0,AM,PCS,32.68,15
SI202109000014,2021-09-24 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKATOP SEAL 107 (A+B) @25KG,12.0,SET,303625.0,0.0,3643500.0,0.0,3643500.0,SIKA,SET,50,45
SI202109000014,2021-09-24 00:00:00,SUMBER BANGUNAN (PUSPITEK),SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),4.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000135,2021-09-24 00:00:00,SARI BANGUNAN 2,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202109000135,2021-09-24 00:00:00,SARI BANGUNAN 2,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000135,2021-09-24 00:00:00,SARI BANGUNAN 2,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),7.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000138,2021-09-24 00:00:00,AGUNG JAYA (CIATER BSD),SIKA TOP 107+ @4X4KG,3.0,DUS,378429.0,0.0,1135287.0,0.0,1135287.0,SIKA,DUS,50,45
SI202109000138,2021-09-24 00:00:00,AGUNG JAYA (CIATER BSD),AM 53 - WHITE JASMINE @12X1KG,5.0,DUS,159600.0,19.25,644385.0,0.0,644385.0,AM,PCS,32.68,15
SI202109000138,2021-09-24 00:00:00,AGUNG JAYA (CIATER BSD),AM 53 - BLACK EBONY @12X1KG,3.0,DUS,159600.0,19.25,386631.0,0.0,386631.0,AM,PCS,32.68,15
SI202109000015,2021-09-25 00:00:00,33 BANGUNAN,SIKATOP SEAL 107 (A+B) @25KG,15.0,SET,308248.0,0.0,4623720.0,0.0,4623720.0,SIKA,SET,50,45
SI202109000015,2021-09-25 00:00:00,33 BANGUNAN,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),5.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000016,2021-09-25 00:00:00,MUTIARA JAYA 2,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202109000113,2021-09-25 00:00:00,MUTIARA JAYA,SIKA TOP 107+ @4X4KG,1.0,DUS,378429.0,0.0,378429.0,0.0,378429.0,SIKA,DUS,50,45
SI202109000113,2021-09-25 00:00:00,MUTIARA JAYA,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,159600.0,15.0,271320.0,0.0,271320.0,AM,PCS,32.68,15
SI202109000144,2021-09-25 00:00:00,SUMBER MAS,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202109000144,2021-09-25 00:00:00,SUMBER MAS,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202109000144,2021-09-25 00:00:00,SUMBER MAS,AM 53 - BLACK EBONY @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202109000144,2021-09-25 00:00:00,SUMBER MAS,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202109000145,2021-09-25 00:00:00,DUTA BANGUNAN,SIKACERAM 150 CA-TILEFIX @25KG,20.0,SAK,55800.0,0.0,1116000.0,0.0,1116000.0,SIKA,SAK,16.3,10
SI202109000145,2021-09-25 00:00:00,DUTA BANGUNAN,SIKACERAM 180 GA-TILEFIX @25KG,20.0,SAK,77004.0,0.0,1540080.0,0.0,1540080.0,SIKA,SAK,22.16,16.3
SI202109000145,2021-09-25 00:00:00,DUTA BANGUNAN,CHAPDUR NATURAL @25KG,5.0,SAK,71940.0,0.0,359700.0,0.0,359700.0,SIKA,SAK,45,40
SI202109000017,2021-09-27 00:00:00,CITRA MAS,SIKA TILE GROUT GREY @25X1KG,1.0,DUS,213868.0,0.0,213868.0,0.0,213868.0,SIKA,DUS,49,45
SI202109000017,2021-09-27 00:00:00,CITRA MAS,SIKA TILE GROUT CREAM @25X1KG,1.0,DUS,213868.0,0.0,213868.0,0.0,213868.0,SIKA,DUS,49,45
SI202109000018,2021-09-27 00:00:00,MEKAR JAYA ABADI,SIKACERAM 200 TA - TILEFIX @6X5KG,1.0,DUS,191673.0,0.0,191673.0,0.0,191673.0,SIKA,DUS,22.16,10
SI202109000134,2021-09-27 00:00:00,MEKAR JAYA INDAH,SIKA TOP 107+ @4X4KG,1.0,DUS,378429.0,0.0,378429.0,0.0,378429.0,SIKA,DUS,50,45
SI202109000134,2021-09-27 00:00:00,MEKAR JAYA INDAH,SIKATOP SEAL 107 (A+B) @25KG,3.0,SET,308248.0,0.0,924744.0,0.0,924744.0,SIKA,SET,50,45
SI202109000134,2021-09-27 00:00:00,MEKAR JAYA INDAH,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000149,2021-09-27 00:00:00,SINAR TERANG JAYA,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202109000149,2021-09-27 00:00:00,SINAR TERANG JAYA,SIKATOP SEAL 107 (A+B) @25KG,3.0,SET,308248.0,0.0,924744.0,0.0,924744.0,SIKA,SET,50,45
SI202109000149,2021-09-27 00:00:00,SINAR TERANG JAYA,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000150,2021-09-27 00:00:00,SUKSES BERSAMA,SIKACERAM 150 CA-TILEFIX @25KG,20.0,SAK,55800.0,0.0,1116000.0,0.0,1116000.0,SIKA,SAK,16.3,10
SI202109000152,2021-09-27 00:00:00,GADING SERPONG JAYA,AM 53- YELLOW SUNFLOWER @12X1KG,2.0,DUS,159600.0,15.0,271320.0,0.0,271320.0,AM,PCS,32.68,15
SI202109000152,2021-09-27 00:00:00,GADING SERPONG JAYA,AM 54 - LIQUID GROUT ADDITIVE @12X330ML,2.0,DUS,272400.0,15.0,463080.0,0.0,463080.0,AM,PCS,32.68,15
SI202109000152,2021-09-27 00:00:00,GADING SERPONG JAYA,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,159600.0,15.0,271320.0,0.0,271320.0,AM,PCS,32.68,15
SI202109000152,2021-09-27 00:00:00,GADING SERPONG JAYA,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202109000153,2021-09-27 00:00:00,KU JAYA,SIKALASTIC 590 DECKSEAL GREY @4X4KG,1.0,DUS,931700.0,0.0,931700.0,0.0,931700.0,SIKA,DUS,49,45
SI202109000155,2021-09-27 00:00:00,MAKMUR (PD. PETIR),SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202109000155,2021-09-27 00:00:00,MAKMUR (PD. PETIR),SIKA TILE GROUT WHITE @25X1KG,1.0,DUS,213868.0,0.0,213868.0,0.0,213868.0,SIKA,DUS,49,45
SI202109000019,2021-09-28 00:00:00,SINAR INDAH,SIKA TOP 107+ @4X4KG,1.0,DUS,378429.0,0.0,378429.0,0.0,378429.0,SIKA,DUS,50,45
SI202109000019,2021-09-28 00:00:00,SINAR INDAH,AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202109000020,2021-09-28 00:00:00,ANUGERAH,SIKA TILE GROUT WHITE @25X1KG,2.0,DUS,213868.0,0.0,427736.0,0.0,427736.0,SIKA,DUS,49,45
SI202109000020,2021-09-28 00:00:00,ANUGERAH,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,308248.0,0.0,1541240.0,0.0,1541240.0,SIKA,SET,50,45
SI202109000020,2021-09-28 00:00:00,ANUGERAH,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000160,2021-09-28 00:00:00,METTA SARANA ASRI,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,294237.0,0.0,5884740.0,0.0,5884740.0,SIKA,SET,50,45
SI202109000160,2021-09-28 00:00:00,METTA SARANA ASRI,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),6.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000160,2021-09-28 00:00:00,METTA SARANA ASRI,SIKAMUR 130 THINBED @40KG,10.0,SAK,71145.0,0.0,711450.0,0.0,711450.0,SIKA,SAK,22.16,16.3
SI202109000161,2021-09-28 00:00:00,SINAR LESTARI,SIKACERAM 180 GA-TILEFIX @25KG,10.0,SAK,77004.0,0.0,770040.0,0.0,770040.0,SIKA,SAK,22.16,16.3
SI202109000162,2021-09-28 00:00:00,ASIA MAS,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,294237.0,0.0,5884740.0,0.0,5884740.0,SIKA,SET,50,45
SI202109000162,2021-09-28 00:00:00,ASIA MAS,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),6.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000162,2021-09-28 00:00:00,ASIA MAS,SIKACERAM 200 TA-TILEFIX @25KG,10.0,SAK,138105.0,0.0,1381050.0,0.0,1381050.0,SIKA,SAK,22.16,16.3
SI202109000164,2021-09-28 00:00:00,MAKMUR RANCAGONG,SIKAMUR 130 THINBED @40KG,6.0,SAK,71145.0,0.0,426870.0,0.0,426870.0,SIKA,SAK,22.16,16.3
SI202109000165,2021-09-28 00:00:00,WANDA PAINTS,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202109000165,2021-09-28 00:00:00,WANDA PAINTS,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000165,2021-09-28 00:00:00,WANDA PAINTS,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),7.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000167,2021-09-28 00:00:00,GEMILANG,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202109000167,2021-09-28 00:00:00,GEMILANG,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000167,2021-09-28 00:00:00,GEMILANG,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),7.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000167,2021-09-28 00:00:00,GEMILANG,CAIRAN SIKA TOP 107 (A) @5KG,5.0,GALON,283745.0,0.0,1418725.0,0.0,1418725.0,SIKA,GALON,49,45
SI202109000174,2021-09-29 00:00:00,TRI SUKSES ABADI,SIKA TILE GROUT WHITE @25X1KG,1.0,DUS,213868.0,0.0,213868.0,0.0,213868.0,SIKA,DUS,49,45
SI202109000175,2021-09-29 00:00:00,MEKAR JAYA INDAH,SIKATOP SEAL 107 (A+B) @25KG,3.0,SET,308248.0,0.0,924744.0,0.0,924744.0,SIKA,SET,50,45
SI202109000175,2021-09-29 00:00:00,MEKAR JAYA INDAH,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000021,2021-09-30 00:00:00,ANGKASA KERAMIK 1,SIKACIM ACCELERATOR @10X900ML,1.0,DUS,272860.0,0.0,272860.0,0.0,272860.0,SIKA,DUS,49,45
SI202109000021,2021-09-30 00:00:00,ANGKASA KERAMIK 1,SIKA COAT STONEGREY @20KG,7.0,PAIL,721765.0,0.0,5052355.0,0.0,5052355.0,SIKA,PAIL,49,45
SI202109000170,2021-09-30 00:00:00,BANGUN JAYA (KARAWACI),SIKACERAM 150 CA-TILEFIX @25KG,40.0,SAK,55800.0,0.0,2232000.0,0.0,2232000.0,SIKA,SAK,16.3,10
SI202109000170,2021-09-30 00:00:00,BANGUN JAYA (KARAWACI),SIKACERAM 180 GA-TILEFIX @25KG,10.0,SAK,77004.0,0.0,770040.0,0.0,770040.0,SIKA,SAK,22.16,16.3
SI202109000170,2021-09-30 00:00:00,BANGUN JAYA (KARAWACI),SIKALASTIC 590 DECKSEAL GREY @4X4KG,1.0,DUS,931700.0,0.0,931700.0,0.0,931700.0,SIKA,DUS,49,45
SI202109000171,2021-09-30 00:00:00,SINAR ANGKASA,SIKATOP SEAL 107 (A+B) @25KG,6.0,SET,308248.0,0.0,1849488.0,0.0,1849488.0,SIKA,SET,50,45
SI202109000171,2021-09-30 00:00:00,SINAR ANGKASA,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),2.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000173,2021-09-30 00:00:00,PACIFIC,SIKATOP SEAL 107 (A+B) @25KG,3.0,SET,308248.0,0.0,924744.0,0.0,924744.0,SIKA,SET,50,45
SI202109000173,2021-09-30 00:00:00,PACIFIC,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000176,2021-09-30 00:00:00,BANGUNAN BARU,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,305166.0,0.0,6103320.0,0.0,6103320.0,SIKA,SET,50,45
SI202109000176,2021-09-30 00:00:00,BANGUNAN BARU,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000176,2021-09-30 00:00:00,BANGUNAN BARU,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),7.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000177,2021-09-30 00:00:00,KURNIA JAYA BANGUNAN,SIKA TOP 107+ @4X4KG,3.0,DUS,378429.0,0.0,1135287.0,0.0,1135287.0,SIKA,DUS,50,45
SI202109000178,2021-09-30 00:00:00,AGUNG PERMAI,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202109000178,2021-09-30 00:00:00,AGUNG PERMAI,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000178,2021-09-30 00:00:00,AGUNG PERMAI,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),7.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000179,2021-09-30 00:00:00,SURYA MAKMUR BERSAMA,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,294237.0,0.0,5884740.0,0.0,5884740.0,SIKA,SET,50,45
SI202109000179,2021-09-30 00:00:00,SURYA MAKMUR BERSAMA,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),6.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000182,2021-09-30 00:00:00,SAHABAT KITA,SIKATOP SEAL 107 (A+B) @25KG,6.0,SET,308248.0,0.0,1849488.0,0.0,1849488.0,SIKA,SET,50,45
SI202109000182,2021-09-30 00:00:00,SAHABAT KITA,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),2.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000183,2021-10-01 00:00:00,MAJU JAYA (PD. AREN),SIKATOP SEAL 107 (A+B) @25KG,3.0,SET,308248.0,0.0,924744.0,0.0,924744.0,SIKA,SET,50,45
SI202109000183,2021-10-01 00:00:00,MAJU JAYA (PD. AREN),SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),1.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000185,2021-10-01 00:00:00,SINAR JAYA (CIATER),SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202109000185,2021-10-01 00:00:00,SINAR JAYA (CIATER),SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000185,2021-10-01 00:00:00,SINAR JAYA (CIATER),SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),7.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202109000186,2021-10-01 00:00:00,JAYA LANGGENG,SIKAWALL 181 SKIMCOAT @40KG,6.0,SAK,87885.0,0.0,527310.0,0.0,527310.0,SIKA,SAK,22.16,16.3
SI202110000001,2021-10-01 00:00:00,INDO CIPTA BANGUNAN,AM 53 - CREAM LOTUS @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000187,2021-10-01 00:00:00,CITRA MAS,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202110000188,2021-10-01 00:00:00,JAYA LANGGENG,SIKA TOP 107+ @4X4KG,4.0,DUS,378429.0,0.0,1513716.0,0.0,1513716.0,SIKA,DUS,50,45
SI202110000002,2021-10-02 00:00:00,BOJONG MULIA,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202110000190,2021-10-02 00:00:00,BANGUN JAYA (KARAWACI),SIKAWALL 181 SKIMCOAT @40KG,18.0,SAK,87885.0,0.0,1581930.0,0.0,1581930.0,SIKA,SAK,22.16,16.3
SI202110000190,2021-10-02 00:00:00,BANGUN JAYA (KARAWACI),SIKAMUR 130 THINBED @40KG,10.0,SAK,71145.0,0.0,711450.0,0.0,711450.0,SIKA,SAK,22.16,16.3
SI202110000193,2021-10-02 00:00:00,SINAR LESTARI,SIKAMUR 130 THINBED @40KG,15.0,SAK,71145.0,0.0,1067175.0,0.0,1067175.0,SIKA,SAK,22.16,16.3
SI202110000194,2021-10-02 00:00:00,BANGUN MAJU SEJAHTERA ,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202110000194,2021-10-02 00:00:00,BANGUN MAJU SEJAHTERA ,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202110000195,2021-10-02 00:00:00,METTA SARANA ASRI,SIKAMUR 130 THINBED @40KG,20.0,SAK,71145.0,0.0,1422900.0,0.0,1422900.0,SIKA,SAK,22.16,16.3
SI202110000196,2021-10-04 00:00:00,CEMARA MAS,AM 53 - WHITE JASMINE @12X1KG,2.0,DUS,159600.0,15.0,271320.0,0.0,271320.0,AM,PCS,32.68,15
SI202110000196,2021-10-04 00:00:00,CEMARA MAS,AM 53 - CREAM IXIA @12X1KG,2.0,DUS,159600.0,15.0,271320.0,0.0,271320.0,AM,PCS,32.68,15
SI202110000198,2021-10-04 00:00:00,JAYA MAKMUR (MODERNLAND),SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202110000199,2021-10-04 00:00:00,TETAP JAYA,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,294237.0,0.0,5884740.0,0.0,5884740.0,SIKA,SET,50,45
SI202110000200,2021-10-04 00:00:00,DAAN MOGOT JAYA,SIKA TOP 107+ @4X4KG,8.0,DUS,378429.0,0.0,3027432.0,0.0,3027432.0,SIKA,DUS,50,45
SI202110000201,2021-10-04 00:00:00,SANGIANG JAYA (BESI),SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202110000202,2021-10-04 00:00:00,INTI JAYA,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202110000202,2021-10-04 00:00:00,INTI JAYA,AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000202,2021-10-04 00:00:00,INTI JAYA,AM 53 - CREAM IXIA @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000202,2021-10-04 00:00:00,INTI JAYA,AM 53 - GREY SOKA @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000204,2021-10-04 00:00:00,SUMBER MAKMUR (GG. BEBEN),SIKAMUR 130 THINBED @40KG,25.0,SAK,71145.0,0.0,1778625.0,0.0,1778625.0,SIKA,SAK,22.16,16.3
SI202110000205,2021-10-04 00:00:00,ARCO JAYA,SIKATOP SEAL 107 (A+B) @25KG,5.0,SET,308248.0,0.0,1541240.0,0.0,1541240.0,SIKA,SET,50,45
SI202110000003,2021-10-05 00:00:00,BARU,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,1.0,749289.42,0.0,749289.42,SIKA,DUS,50,45
SI202110000208,2021-10-05 00:00:00,SAUDARA MANDIRI,SIKATOP SEAL 107 (A+B) @25KG,10.0,SET,308248.0,0.0,3082480.0,0.0,3082480.0,SIKA,SET,50,45
SI202110000209,2021-10-05 00:00:00,BANGUNAN JAYA (LEBAK BULUS),AM 53 - BLACK EBONY @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000209,2021-10-05 00:00:00,BANGUNAN JAYA (LEBAK BULUS),AM 53 - GREY ORCHID @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000209,2021-10-05 00:00:00,BANGUNAN JAYA (LEBAK BULUS),AM 53 - CREAM LOTUS @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000209,2021-10-05 00:00:00,BANGUNAN JAYA (LEBAK BULUS),AM 53 - WHITE JASMINE @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000209,2021-10-05 00:00:00,BANGUNAN JAYA (LEBAK BULUS),AM 53 - BROWN GINGER @12X1KG,1.0,DUS,159600.0,15.0,135660.0,0.0,135660.0,AM,PCS,32.68,15
SI202110000210,2021-10-05 00:00:00,VILLA TERUSAN,AM 54 - LIQUID GROUT ADDITIVE @12X330ML,1.0,DUS,272400.0,15.0,231540.0,0.0,231540.0,AM,PCS,32.68,15
SI202110000210,2021-10-05 00:00:00,VILLA TERUSAN,AM 53 - BROWN GINGER @12X1KG,1.0,DUS,159600.0,19.25,128877.0,0.0,128877.0,AM,PCS,32.68,15
SI202110000210,2021-10-05 00:00:00,VILLA TERUSAN,AM 53 - WHITE JASMINE @12X1KG,3.0,DUS,159600.0,19.25,386631.0,0.0,386631.0,AM,PCS,32.68,15
SI202110000210,2021-10-05 00:00:00,VILLA TERUSAN,AM 53- YELLOW SUNFLOWER @12X1KG,1.0,DUS,159600.0,19.25,128877.0,0.0,128877.0,AM,PCS,32.68,15
SI202110000210,2021-10-05 00:00:00,VILLA TERUSAN,AM 53- BLUE ASTER @12X1KG,1.0,DUS,159600.0,19.25,128877.0,0.0,128877.0,AM,PCS,32.68,15
SI202110000210,2021-10-05 00:00:00,VILLA TERUSAN,AM 53 - BLACK EBONY @12X1KG,2.0,DUS,159600.0,19.25,257754.0,0.0,257754.0,AM,PCS,32.68,15
SI202110000211,2021-10-05 00:00:00,JAYA MAS,CAIRAN SIKA TOP 107 (A) @5KG,10.0,GALON,283745.0,0.0,2837450.0,0.0,2837450.0,SIKA,GALON,49,45
SI202110000211,2021-10-05 00:00:00,JAYA MAS,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202110000211,2021-10-05 00:00:00,JAYA MAS,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202110000212,2021-10-05 00:00:00,MEKAR JAYA INDAH,SIKATOP SEAL 107 (A+B) @25KG,3.0,SET,308248.0,0.0,924744.0,0.0,924744.0,SIKA,SET,50,45
SI202110000214,2021-10-05 00:00:00,M BANGUNAN,SIKAMUR 130 THINBED @40KG,30.0,SAK,71145.0,0.0,2134350.0,0.0,2134350.0,SIKA,SAK,22.16,16.3
SI202110000215,2021-10-05 00:00:00,BANGUNAN BARU,SIKACERAM 150 CA-TILEFIX @25KG,10.0,SAK,55800.0,1.0,552420.0,0.0,552420.0,SIKA,SAK,16.3,10
SI202110000216,2021-10-05 00:00:00,MEGA AGUNG,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,308248.0,0.0,6164960.0,0.0,6164960.0,SIKA,SET,50,45
SI202110000216,2021-10-05 00:00:00,MEGA AGUNG,SIKATOP SEAL 107 (A+B) @25KG (FREE),1.0,SET,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202110000217,2021-10-05 00:00:00,CAHAYA PAMULANG,SIKA TOP 107+ @4X4KG,2.0,DUS,378429.0,0.0,756858.0,0.0,756858.0,SIKA,DUS,50,45
SI202110000004,2021-10-06 00:00:00,BERKAT MERAK,SIKATOP SEAL 107 (A+B) @25KG,15.0,SET,308248.0,0.0,4623720.0,0.0,4623720.0,SIKA,SET,50,45
SI202110000004,2021-10-06 00:00:00,BERKAT MERAK,SIKACIM CONCRETE ADDITIVE @10X0.9L (FREE),5.0,CAN,0.0,0.0,0.0,0.0,0.0,0,0,0,0
SI202110000004,2021-10-06 00:00:00,BERKAT MERAK,SIKAWALL 181 SKIMCOAT @40KG,10.0,SAK,87885.0,0.0,878850.0,0.0,878850.0,SIKA,SAK,22.16,16.3
SI202110000220,2021-10-06 00:00:00,HARAPAN SEJATI,SIKA TOP 107+ @4X4KG,2.0,DUS,392190.0,0.0,784380.0,0.0,784380.0,SIKA,DUS,50,45
SI202110000223,2021-10-06 00:00:00,PASIFIC 2,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,319457.0,0.0,6389140.0,0.0,6389140.0,SIKA,SET,50,45
SI202110000226,2021-10-06 00:00:00,MULTI SARANA PUTRA,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,294237.0,0.0,5884740.0,0.0,5884740.0,SIKA,SET,50,45
SI202110000230,2021-10-06 00:00:00,JAYA AGUNG SUKSES PERKASA,SIKA TILE GROUT WHITE @25X1KG,5.0,DUS,213868.0,0.0,1069340.0,97212.727272,1069340.0,SIKA,DUS,49,45
SI202110000231,2021-10-06 00:00:00,JAYA KEPANDEAN,SIKATOP SEAL 107 (A+B) @25KG,20.0,SET,319457.0,0.0,6389140.0,0.0,6389140.0,SIKA,SET,50,45
SI202110000231,2021-10-06 00:00:00,JAYA KEPANDEAN,SIKAMUR 130 THINBED @40KG,30.0,SAK,71145.0,0.0,2134350.0,0.0,2134350.0,SIKA,SAK,22.16,16.3
